name,description,productImageUrl,collection,sku,price,Mod de utilizare,Ingrediente,Precauţii,Informații despre producător,brand
"Scottish Fine Soaps, Wild Heather Gel de dus, 300ml","Reînnoiește textura pielii corpului cu un gel de duș parfumat floral ce conține acid lactic. Efectul blând de exfoliere lasă pielea netedă, revitalizată și acoperită de note bogate.",7888ab_6b30037ee5a54f63a6006960d471f459~mv2.png,Baie;Gel de duș;Wild Heather;Baie & Corp;Scottish Fine Soaps,5016365101516,78,"Aplicați o cantitate generoasă pe pielea umedă, apoi clătiți cu apă caldă, pentru a vă lăsa pielea curată și revigorată","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocamidopropyl Betaine, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Glycerin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, PEG-120 Methyl Glucose Trioleate, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Crema pentru Maini, 75ml","Menține-ți mâinile perfect fine cu o cremă de mâini parfumată bogată în uleiuri hrănitoare. Untul de shea 10% protejează, în timp ce piperul roz și vanilia lasă un parfum delicat pe piele.",7888ab_ed5406c27d574314b1cd7a5cf5fb888d~mv2.png,Cremă de mâini;Wild Heather;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365101004,64,Masați pe mâinile curate până se absoarbe complet,"Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Ethylhexylglycerin, Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Glycerin, Aminomethyl Propanol, Brassica Napus (Rapeseed) Seed Oil, Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Geraniol, Limonene, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri Extract, Citral, Terpinolene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Wild Heather Crema pentru maini, 30ml","Formatul perfect de călătorie: cremă de mâini poșetă super-hidratantă cu unt de shea. Combinația de extracte hrănitoare catifelează rapid cuticulele, oferind o mireasmă florală subtilă.",7888ab_bef4c5fcabbe433cb9c1b290e730d99d~mv2.png,Cremă de mâini;Wild Heather;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365101011,35,Masați pe mâinile curate până se absoarbe complet,"Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Ethylhexylglycerin, Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Glycerin, Aminomethyl Propanol, Brassica Napus (Rapeseed) Seed Oil, Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Geraniol, Limonene, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri Extract, Citral, Terpinolene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Sapun Lichid pentru Maini, 300ml","Spală și protejează delicat folosind un săpun lichid curățare profundă infuzat cu pantenol. Hidratează eficient mâinile lăsând aroma inconfundabilă de mușchi de stejar, cedru și ambră.",7888ab_403bce5ac68e4c6a96e5bff53d32ddfe~mv2.png,Săpun de mâini;Oakmoss;Baie;Baie & Corp;Scottish Fine Soaps,5016365100793,78,"Pompați o cantitate mică pe pielea umedă, spumați, apoi clătiți pentru a vă lăsa pielea curată și reîmprospătată.","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Citric Acid, Cocamidopropyl Betaine, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Glycerin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Panthenol (Vitamin B5), Potassium Sorbate, PEG-120 Methyl Glucose Trioleate, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Lotiune pentru Maini si Corp, 300ml","Reface textura pielii uscate cu o loțiune hidratantă corp fresh ce conține alantoină calmantă. Formula intens nutritivă îngrijește mâinile, oferind un parfum inspirat de pădurile scoțiene.",7888ab_e1fb9f8e0561487c8994cb96920828b9~mv2.png,Hidratare;Oakmoss;Cremă de mâini;Cremă de corp;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100809,78,"Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat.","Aqua (Water), Persea Gratissima (Avocado) Oil, Glycerin, Cathamus Tinctorius (Safflower) Oil, Stearic Acid, Cetearyl Alcohol, Phenoxyethanol, Parfum (Fragrance), Glyceryl Stearate, PEG-20 Stearate, Aminomethyl Propanol, Brassica Napus (Rapeseed) Seed Oil, Disodium EDTA, Ethylhexylglycerin, Allantoin, Carbomer, Tocopheryl Acetate (Vitamin E), Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri extract, Terpinolene, Citral, Alpha-Terpinene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Gel de dus, 300ml","Exfoliază corpul subtil cu un gel de duș fresh revigorant îmbogățit cu acid lactic. Lasă o piele moale și curată, însoțită de un parfum lemnos, plin de prospețimea pădurii umede.",7888ab_7ffb06edc5794036acf7b46680f75e75~mv2.png,Oakmoss;Baie;Gel de duș;Baie & Corp;Scottish Fine Soaps,5016365101509,78,"Aplicați o cantitate generoasă pe pielea umedă, apoi clătiți cu apă caldă, pentru a vă lăsa pielea curată și revigorată","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Citric Acid, Cocamidopropyl Betaine, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Glycerin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Panthenol (Vitamin B5), Potassium Sorbate, PEG-120 Methyl Glucose Trioleate, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbus Aucuparia (Rowan) Fruit Extract, Pinus Sylvestris (Scots Pine) Bark Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Crema pentru Maini, 75ml","Regenerează-ți epiderma cu o cremă de mâini catifelantă bogată în antioxidanți de pin scoțian. Untul de shea hrănește profund, oferind note calde de ambră, piper, lemn de santal și stejar.",7888ab_96cb7b9f96424af8ace9b29f6c625e7d~mv2.png,Oakmoss;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100830,64,Masați pe mâinile curate până se absoarbe complet,"Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Ethylhexylglycerin, Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Glycerin, Aminomethyl Propanol, Brassica Napus (Rapeseed) Seed Oil, Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Geraniol, Limonene, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri Extract, Citral, Terpinolene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Oakmoss Crema pentru Maini, 30ml","Soluția on-the-go pentru piele aspră: o cremă de mâini travel bogată în uleiuri naturale. Sorb de pădure și untul de shea oferă hidratare, parfum delicat de cedru și o îngrijire superioară.",7888ab_153c40d33c5044a49f1dcfd2192388af~mv2.png,Oakmoss;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365100854,35,Masați pe mâinile curate până se absoarbe complet,"Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Ethylhexylglycerin, Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Glycerin, Aminomethyl Propanol, Brassica Napus (Rapeseed) Seed Oil, Pinus Sylvestris (Scots Pine) Bark Extract, Sorbus Aucuparia (Rowan) Fruit Extract, Pogostemon Cablin Oil, Linalyl Acetate, Linalool, Lavandula Oil/Extract, Eucalyptus Globulus Oil, Beta-Caryophyllene, Pinene, Pelargonium Graveolens Flower Oil, Terpineol, Citronellol, Geraniol, Limonene, Geranyl Acetate, Camphor, Eugenol, Evernia Prunastri Extract, Citral, Terpinolene",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Polaar, Ice Pure Deodorant Stick, 50ml","Rămâi fresh cu un deodorant stick revigorant formulat cu piatră de alaun și lichen arctic. Fără săruri de aluminiu, permite pielii sensibile să respire, neutralizând mirosurile perfect.",7888ab_a5032c3be4c0468baec05151cfcf7ee1~mv2.png,Parfum & Deodorant;Ice Pure;Polaar;Baie & Corp;Îngrijire Corp,3760114996138,110,"1.Aplicați zilnic pe pielea curată și sănătoasă de sub brațe. Vă recomandăm să agitați deodorantul înainte de a-l utiliza pentru prima dată, pentru a vă asigura că formula este în contact cu bila. 2. Pielea dvs. a fost obișnuită cu substanțele chimice ani de zile. Prin urmare, este posibil să treacă ceva timp până când deodorantul dumneavoastră natural să fie la capacitate maximă, așa că aveți răbdare.",<p>aqua (water/eau); glycerin; triethyl citrate; xanthan gum; citric acid; parfum(fragrance); sodium benzoate; potassium sorbate; eriophorum spissum flower/stem extract.</p>,Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
"Polaar, Ice Pure Masca, 30ml","Detoxifică intens cu o mască facială purifiantă ce se transformă din gel în spumă activă. Floarea de bumbac curăță porii, iluminează tenul și lasă o piele matifiată, curată și clară.",7888ab_6b410150c43d4db5b4edf95d28fff29a~mv2.jpeg,Îngrijire Față;Curățare;Ice Pure;SKINCARE;Polaar,3760114997388,140,"Potrivit pentru toate tipurile de piele. Utilizați o dată sau de două ori pe săptămână. 1 - Aplicați o dată sau de două ori pe săptămână un strat subțire pe față, evitând zona ochilor. 2 - Bucurați-vă de senzația gelului care se transformă în spumă și începe să facă bule! 3 - Când toate bulele au dispărut, clătiți cu apă. Completează-ți rutina cu: - Pureté Arctique Balsam Demachiant - Pureté Arctique Pudră Exfoliantă - Aux Sources des Glaciers Gel Hidratant","<table> 
 <tbody> 
  <tr> 
   <td><br> Ingrediente:aqua (water/eau); propanediol; pentylene glycol; glycerin. polysorbate 20; sodiumpolyacrylate starch;perfluorodecalin; decyl glucoside;glyceryl glucoside. perfluoromethylcyclopentane; eriophorum spissum flower/stem extract; chlorphenesin; sodiumbenzoate; parfum (fragrance); disodium edta; hexyl cinnamal; potassium sorbate; sorbic acid. CI14700 (red 4); CI 17200 (red 33)<br> Extractul de floare de bumbac - proprietăți detoxifiante, calmante și hidratante<br> Apă celulară (Cellular water) - crește hidratarea<br> Cocktail oxigenant (Oxygenating cocktail) - purifică, matifiază, clarifică, netezește textura pielii</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
"Polaar, Ice Pure Pudra Exfolianta, 40g","Rafinează-ți tenul cu un scrub facial blând ce folosește pudră din floare de bumbac. La contactul cu apa devine spumă, absorbind sebumul, netezind textura și lăsând pielea radiantă.",7888ab_320c6f9a82c54e8995d0eccbc84c467d~mv2.jpg,Îngrijire Față;Curățare;Ice Pure;SKINCARE;Polaar,3760114997357,120,"Potrivit pentru toate tipurile de piele. Folosiți o dată sau de două ori pe săptămână. 1 - Turnați o doză de pudră în palma mâinilor, adăugați puțină apă și amestecați. 2 - Pudra albă se transformă într-o spumă cremoasă, ușor rozalie, care se aplică pe fața curățată. 3 - Masați ușor, evitând zona ochilor, apoi clătiți. Nu inhalați. Completează-ți rutina: - Pureté Arctique Balsam Demachiant - Pureté Arctique Mască cu Bule - Aux Sources des Glaciers Mască Hidratantă","<p>Bumbac de Zăpadă, Sâmburi de caise, Caolin.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,,Polaar
"Polaar, Ice Pure Balsam Demachiant, 150ml","Îndepărtează machiajul rezistent cu un balsam demachiant purifiant extrem de delicat. Textura untoasă se face ulei, iar extractul de bumbac și untul de shea curăță, calmând tenul sensibil.",7888ab_a4dfb363753949189998b50621fd3423~mv2.jpg,Cremă hidratantă;Hidratare;Îngrijire Față;Ice Source;SKINCARE;Polaar;Cremă de Față,3760114997364,140,"Potrivit pentru toate tipurile de piele. 1 - Aplicați o cantitate mică de balsam pe pielea uscată folosind vârful degetelor și masați ușor fața, acordând o atenție deosebită zonelor cu machiaj rezistent, cum ar fi ochii și buzele. 2 - Textura balsamului se transformă treptat în ulei pe măsură ce masați, oferind o demachiere perfectă și o curățare blândă, senzorială, fără un film gras. 3 - Clătiți bine cu apă călduță și uscați ușor fața. Pielea rămâne perfect curățată, clară și confortabilă. Completează-ți rutina: - Pureté Arctique Pudră Exfoliantă - Pureté Arctique Mască cu Bule - Aux Sources des Glaciers Cremă Hidratantă","<p>Ulei de floarea-soarelui, ulei de cocos, unt de shea, extract de bumbac nordic.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
